,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,Travel company,Name,VIP,RoomService,FoodCourt,Travel Outcome
199,0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,Blue Horizon,Dont Wilsoney,False,122.0,84.0,Succesfully reached Destination
200,0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,Tulsa Inc,Velyne Wilsoney,False,0.0,3.0,Succesfully reached Destination
201,0220_06,Earth,False,G/37/P,55 Cancri e,1.0,Blue Horizon,Weney Wilsoney,False,0.0,0.0,Reached wrong destination
202,0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,Blue Horizon,Guye Wilsoney,False,0.0,0.0,Failed to reach
203,0221_01,Mars,False,E/13/S,55 Cancri e,21.0,Tulsa Inc,Cowhex Blan,False,2237.0,0.0,Failed to reach
204,0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,Blue Horizon,Yogark Reke,False,1215.0,80.0,Failed to reach
205,0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,Tulsa Inc,Jacks Reke,False,1933.0,12.0,Succesfully reached Destination
206,0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,Blue Horizon,Eerch Reke,False,0.0,0.0,Succesfully reached Destination
207,0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,Blue Horizon,Panbug Reke,False,1230.0,0.0,Reached wrong destination
208,0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,Blue Horizon,Gran Reke,False,915.0,0.0,Failed to reach
209,0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,Tulsa Inc,Rohs Reke,False,0.0,0.0,Succesfully reached Destination
210,0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,Tulsa Inc,Gone Perte,False,1406.0,0.0,Reached wrong destination
211,0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,Blue Horizon,Colf Deva,False,0.0,0.0,Reached wrong destination
212,0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,Blue Horizon,Grake Perte,False,0.0,0.0,Failed to reach
213,0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,Blue Horizon,Evan Sykess,False,0.0,2.0,Succesfully reached Destination
214,0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,Blue Horizon,Blues Queen,True,181.0,0.0,Succesfully reached Destination
215,0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,Tulsa Inc,Carly Hortis,False,0.0,0.0,Succesfully reached Destination
216,0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,Blue Horizon,Done Sellahaney,False,4.0,7.0,Reached wrong destination
217,0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,Blue Horizon,Krus Nate,False,85.0,0.0,Succesfully reached Destination
218,0232_01,Earth,True,G/36/S,PSO J318.5-22,27.0,Blue Horizon,Nica Bakerrison,False,0.0,,Reached wrong destination
219,0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,Blue Horizon,Teda Wist,False,56.0,0.0,Failed to reach
220,0234_01,Earth,False,F/50/P,TRAPPIST-1e,43.0,Blue Horizon,Keitha Josey,False,,888.0,Reached wrong destination
221,0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,Tulsa Inc,Weias Aginge,False,0.0,0.0,Reached wrong destination
222,0239_01,Mars,False,,TRAPPIST-1e,37.0,Tulsa Inc,Diedow Resty,False,637.0,0.0,Reached wrong destination
223,0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,Tulsa Inc,Puffes Crie,False,0.0,0.0,Reached wrong destination
224,0241_01,Europa,,E/11/P,55 Cancri e,33.0,Blue Horizon,Alas Dischod,False,0.0,1249.0,Succesfully reached Destination
225,0242_01,,False,F/46/S,TRAPPIST-1e,18.0,Tulsa Inc,Almone Sté,False,313.0,1.0,Reached wrong destination
226,0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,Blue Horizon,Lilace Cartyernan,False,0.0,0.0,Reached wrong destination
227,0244_01,Mars,True,,TRAPPIST-1e,43.0,Tulsa Inc,Froos Sad,False,0.0,0.0,Succesfully reached Destination
228,0244_02,Mars,True,F/47/S,55 Cancri e,14.0,Tulsa Inc,Tous Sad,,0.0,0.0,Reached wrong destination
229,0245_01,Europa,False,C/6/P,55 Cancri e,46.0,Tulsa Inc,Glueba Repumparte,False,0.0,3571.0,Failed to reach
230,0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,Blue Horizon,Anchib Repumparte,False,0.0,86.0,Reached wrong destination
231,0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,Blue Horizon,Mele Sesa,False,2947.0,0.0,Succesfully reached Destination
232,0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,Blue Horizon,Genifi Spanxibus,False,0.0,1.0,Reached wrong destination
233,0250_01,Earth,True,G/38/S,PSO J318.5-22,47.0,Blue Horizon,Camily Kramosley,False,,0.0,Succesfully reached Destination
234,0251_01,,True,C/11/S,55 Cancri e,54.0,Tulsa Inc,Diphah Amsive,False,0.0,0.0,Reached wrong destination
235,0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,Tulsa Inc,Leenny Byerry,False,335.0,695.0,Failed to reach
236,0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,Blue Horizon,Dawne Cardner,False,272.0,615.0,Succesfully reached Destination
237,0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,Blue Horizon,Race Stenson,False,702.0,172.0,Reached wrong destination
238,0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,Blue Horizon,Ashir Mingious,False,0.0,0.0,Succesfully reached Destination
239,0257_01,Mars,False,F/49/S,55 Cancri e,21.0,Blue Horizon,Errohs Berte,False,1664.0,0.0,Reached wrong destination
240,0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,Blue Horizon,Squars Berte,False,0.0,0.0,Succesfully reached Destination
241,0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,Blue Horizon,Feryla Cooperkins,False,0.0,0.0,Reached wrong destination
242,0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,Tulsa Inc,Segino Inderly,False,0.0,4810.0,Reached wrong destination
243,0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,Tulsa Inc,Dord Bookerson,False,66.0,29.0,Succesfully reached Destination
244,0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,Blue Horizon,Maen Merkins,False,0.0,0.0,Failed to reach
245,0265_01,Europa,True,D/8/S,TRAPPIST-1e,39.0,Blue Horizon,Etair Herpumble,False,0.0,0.0,Reached wrong destination
246,0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,Blue Horizon,Lilace Sancockett,False,118.0,0.0,Failed to reach
247,0269_01,Earth,False,F/52/S,55 Cancri e,47.0,Tulsa Inc,Lerome Polliamposs,False,0.0,231.0,Failed to reach
248,0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,Tulsa Inc,Cathya Fryersonis,False,0.0,25.0,Failed to reach
249,0275_01,Europa,True,D/9/S,55 Cancri e,,Blue Horizon,Terf Obnoble,False,0.0,0.0,Succesfully reached Destination
250,0277_01,Earth,False,F/61/P,55 Cancri e,50.0,Blue Horizon,Byront Mcdanield,False,44.0,2390.0,Reached wrong destination
251,0278_01,Earth,False,,TRAPPIST-1e,35.0,Blue Horizon,Judya Beachez,False,0.0,0.0,Succesfully reached Destination
252,0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,Blue Horizon,Marice Beachez,False,0.0,97.0,Reached wrong destination
253,0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,Tulsa Inc,Derine Pierry,False,0.0,0.0,Reached wrong destination
254,0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,Blue Horizon,Valex Baketton,False,0.0,918.0,Reached wrong destination
255,0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,Blue Horizon,Jacky Santin,False,0.0,0.0,Reached wrong destination
256,0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,Blue Horizon,Roydo Santin,False,146.0,654.0,Reached wrong destination
257,0285_01,Europa,True,E/16/P,TRAPPIST-1e,14.0,Tulsa Inc,Krabik Invebodene,False,0.0,0.0,Failed to reach
258,0285_02,Europa,True,E/16/P,55 Cancri e,42.0,Tulsa Inc,Grasath Invebodene,False,0.0,0.0,Failed to reach
259,0286_01,Earth,False,F/65/P,55 Cancri e,57.0,Tulsa Inc,Carita Jimes,False,3.0,1281.0,Failed to reach
260,0287_01,Europa,True,,55 Cancri e,39.0,Blue Horizon,Tetra Bootty,False,0.0,0.0,Succesfully reached Destination
261,0287_02,Europa,False,B/12/P,TRAPPIST-1e,28.0,Blue Horizon,Alasym Bootty,False,0.0,587.0,Succesfully reached Destination
262,0288_01,Earth,False,F/55/S,55 Cancri e,19.0,Tulsa Inc,Gory Delez,False,0.0,0.0,Failed to reach
263,0289_01,Europa,True,C/12/S,55 Cancri e,19.0,Tulsa Inc,Furuson Objeciane,False,0.0,0.0,Succesfully reached Destination
264,0290_01,Europa,False,B/7/S,55 Cancri e,26.0,Blue Horizon,Skaton Excialing,False,0.0,4458.0,Succesfully reached Destination
265,0290_02,Europa,True,B/7/S,TRAPPIST-1e,17.0,Tulsa Inc,Algor Excialing,False,0.0,0.0,Reached wrong destination
266,0290_03,Europa,,B/7/S,TRAPPIST-1e,43.0,Tulsa Inc,Dhenar Excialing,False,0.0,0.0,Reached wrong destination
267,0290_04,Europa,False,B/7/S,55 Cancri e,9.0,Tulsa Inc,Atino Excialing,False,0.0,0.0,Reached wrong destination
268,0291_01,Europa,False,D/10/S,TRAPPIST-1e,40.0,Tulsa Inc,Castab Brakeril,False,0.0,6500.0,Succesfully reached Destination
269,0294_01,Europa,True,B/8/S,TRAPPIST-1e,50.0,Blue Horizon,Phonons Roforhauge,False,0.0,0.0,Reached wrong destination
270,0297_01,Earth,False,G/47/P,TRAPPIST-1e,24.0,Tulsa Inc,Ernice Gardonadox,False,90.0,2.0,Succesfully reached Destination
271,0298_01,Europa,True,A/3/P,55 Cancri e,57.0,Tulsa Inc,Ashird Sorbitter,False,0.0,0.0,Reached wrong destination
272,0301_01,Earth,True,,TRAPPIST-1e,16.0,Tulsa Inc,Margia Wriggins,False,0.0,0.0,Reached wrong destination
273,0302_01,Earth,False,F/67/P,TRAPPIST-1e,23.0,Tulsa Inc,Lesley Shephendry,False,0.0,0.0,Succesfully reached Destination
274,0303_01,,True,G/41/S,TRAPPIST-1e,23.0,Blue Horizon,Oraryn Kirklander,False,0.0,0.0,Succesfully reached Destination
275,0304_01,Europa,False,E/18/S,TRAPPIST-1e,28.0,Blue Horizon,Betena Ausivetpul,False,0.0,422.0,Reached wrong destination
276,0305_01,Europa,False,C/7/P,55 Cancri e,23.0,Tulsa Inc,Suhelik Geousker,False,0.0,584.0,Failed to reach
277,0306_01,Earth,False,E/19/S,TRAPPIST-1e,23.0,Tulsa Inc,Dony Estevesters,False,368.0,175.0,Failed to reach
278,0307_01,Earth,False,F/59/S,TRAPPIST-1e,18.0,Tulsa Inc,Natald Hickett,False,0.0,0.0,Succesfully reached Destination
279,0309_01,Earth,False,F/60/S,TRAPPIST-1e,18.0,Blue Horizon,Billya Bowerson,False,1194.0,0.0,Reached wrong destination
280,0310_01,Europa,False,,TRAPPIST-1e,67.0,Blue Horizon,Naviton Coudered,False,,230.0,Failed to reach
281,0313_01,Earth,False,F/68/P,PSO J318.5-22,60.0,Blue Horizon,Briney Mckinsond,False,7.0,540.0,Succesfully reached Destination
282,0313_02,Earth,True,G/50/P,55 Cancri e,,Blue Horizon,Jona Mckinsond,False,0.0,0.0,Succesfully reached Destination
283,0313_03,Earth,False,F/68/P,55 Cancri e,49.0,Tulsa Inc,Jaimer Mckinsond,False,331.0,0.0,Reached wrong destination
284,0313_04,Earth,False,G/50/P,55 Cancri e,0.0,Tulsa Inc,Hary Mckinsond,False,0.0,0.0,Reached wrong destination
285,0314_01,Earth,False,G/51/P,55 Cancri e,26.0,Blue Horizon,Kell Kochroeders,False,386.0,0.0,Failed to reach
286,0315_01,,True,G/42/S,PSO J318.5-22,35.0,Blue Horizon,Adriet Valezaley,False,0.0,0.0,Failed to reach
287,0316_01,Europa,False,B/9/S,TRAPPIST-1e,24.0,Blue Horizon,Hallah Sorbitter,False,0.0,2628.0,Failed to reach
288,0316_02,Europa,True,B/9/S,TRAPPIST-1e,20.0,Blue Horizon,Beneba Sorbitter,False,0.0,0.0,Reached wrong destination
289,0320_01,Earth,False,G/44/S,TRAPPIST-1e,18.0,Blue Horizon,Breney Bellarkerd,False,0.0,2.0,Reached wrong destination
290,0320_02,Earth,False,G/44/S,TRAPPIST-1e,21.0,Blue Horizon,Garley Bellarkerd,False,0.0,5.0,Succesfully reached Destination
291,0321_01,,False,F/61/S,TRAPPIST-1e,59.0,Blue Horizon,Quites Bache,True,1018.0,0.0,Succesfully reached Destination
292,0322_01,Earth,True,G/45/S,PSO J318.5-22,13.0,Blue Horizon,Annya Blange,False,0.0,0.0,Succesfully reached Destination
293,0324_01,Earth,True,G/53/P,55 Cancri e,43.0,Blue Horizon,Carma Hooperez,False,0.0,0.0,Failed to reach
294,0326_01,Earth,True,G/47/S,TRAPPIST-1e,29.0,Blue Horizon,Charly Edwartizman,False,0.0,0.0,Succesfully reached Destination
295,0327_01,Earth,False,,TRAPPIST-1e,19.0,Tulsa Inc,Jasony Ocherman,False,17.0,0.0,Succesfully reached Destination
296,0330_01,Europa,False,C/14/S,TRAPPIST-1e,2.0,Tulsa Inc,Bellah Siveduced,False,0.0,0.0,Reached wrong destination
297,0330_02,Europa,False,C/14/S,TRAPPIST-1e,32.0,Tulsa Inc,,False,247.0,4651.0,Reached wrong destination
298,0330_03,Europa,False,C/14/S,TRAPPIST-1e,33.0,Blue Horizon,Hekaton Siveduced,False,443.0,317.0,Failed to reach
299,0331_01,Earth,False,F/72/P,TRAPPIST-1e,25.0,Blue Horizon,Lewise Burchard,False,0.0,0.0,Failed to reach
300,0333_01,Mars,True,F/73/P,55 Cancri e,29.0,Blue Horizon,Phios Melie,False,0.0,0.0,Succesfully reached Destination
301,0334_01,Mars,False,F/62/S,TRAPPIST-1e,29.0,Tulsa Inc,Unfly Mushe,False,5715.0,2.0,Succesfully reached Destination
302,0336_01,Earth,False,F/74/P,TRAPPIST-1e,44.0,Blue Horizon,Maura Cookson,False,695.0,1.0,Reached wrong destination
303,0337_01,Mars,True,F/63/S,55 Cancri e,2.0,Blue Horizon,Guanch Perle,False,0.0,0.0,Succesfully reached Destination
304,0337_02,Mars,False,F/63/S,TRAPPIST-1e,19.0,Tulsa Inc,Weros Perle,False,417.0,349.0,Reached wrong destination
305,0337_03,Mars,False,F/63/S,55 Cancri e,0.0,Tulsa Inc,,False,0.0,0.0,Succesfully reached Destination
306,0338_01,Earth,True,G/48/S,TRAPPIST-1e,18.0,Blue Horizon,Ireen Guerson,False,0.0,0.0,Reached wrong destination
307,0340_01,Europa,True,B/10/S,55 Cancri e,38.0,Blue Horizon,Pentard Poille,False,0.0,0.0,Succesfully reached Destination
308,0341_01,Earth,True,G/57/P,PSO J318.5-22,5.0,Tulsa Inc,Lorian Webstephrey,False,0.0,0.0,Reached wrong destination
309,0343_01,Earth,False,F/76/P,PSO J318.5-22,31.0,Blue Horizon,Meremy Salez,False,121.0,0.0,Reached wrong destination
310,0345_01,Mars,True,E/21/S,TRAPPIST-1e,30.0,Tulsa Inc,Berios Racke,False,0.0,0.0,Failed to reach
311,0346_01,Earth,True,G/59/P,55 Cancri e,15.0,Blue Horizon,Lynney Chanan,False,0.0,0.0,Succesfully reached Destination
312,0347_01,Mars,False,F/64/S,TRAPPIST-1e,27.0,Blue Horizon,Cousk Kraie,False,434.0,0.0,Succesfully reached Destination
313,0348_01,Mars,False,D/12/P,TRAPPIST-1e,22.0,Tulsa Inc,Stray Mane,False,142.0,2876.0,Reached wrong destination
314,0348_02,Mars,,,TRAPPIST-1e,36.0,Blue Horizon,Weet Mane,False,520.0,0.0,Failed to reach
315,0350_01,Earth,True,G/60/P,PSO J318.5-22,14.0,Tulsa Inc,Loresa Burchanez,False,0.0,0.0,Succesfully reached Destination
316,0352_01,Mars,False,F/78/P,TRAPPIST-1e,23.0,Blue Horizon,Hits Strad,False,2001.0,0.0,Reached wrong destination
317,0355_01,Earth,True,,TRAPPIST-1e,18.0,Tulsa Inc,Tricky Warrison,False,0.0,0.0,Reached wrong destination
318,0356_01,Europa,True,B/15/P,55 Cancri e,36.0,Tulsa Inc,Pharmus Gloyanthy,False,0.0,0.0,Failed to reach
319,0357_01,Earth,False,F/65/S,TRAPPIST-1e,41.0,Tulsa Inc,Eduard Mcleaney,False,,1198.0,Failed to reach
320,0358_01,Earth,True,G/50/S,TRAPPIST-1e,50.0,Blue Horizon,Ronna Connon,False,0.0,0.0,Failed to reach
321,0358_02,Earth,True,G/50/S,PSO J318.5-22,32.0,Tulsa Inc,Dandy Connon,False,0.0,0.0,Failed to reach
322,0359_01,Earth,False,F/66/S,PSO J318.5-22,26.0,Blue Horizon,Celine Popez,False,148.0,0.0,Failed to reach
323,0360_01,Earth,False,F/67/S,TRAPPIST-1e,15.0,Blue Horizon,Elancy Staffersby,False,358.0,212.0,Failed to reach
324,0361_01,Earth,False,F/68/S,55 Cancri e,33.0,Blue Horizon,Virgie Headardyer,False,0.0,36.0,Reached wrong destination
325,0365_01,Earth,False,G/51/S,55 Cancri e,,Blue Horizon,Dandra Jacostaney,False,0.0,0.0,Reached wrong destination
326,0368_01,Mars,False,F/82/P,TRAPPIST-1e,26.0,Blue Horizon,Resers Perte,False,2832.0,107.0,Succesfully reached Destination
327,0368_02,Mars,True,F/82/P,TRAPPIST-1e,61.0,Blue Horizon,Batech Perte,False,0.0,0.0,Reached wrong destination
328,0369_01,Earth,False,G/53/S,TRAPPIST-1e,24.0,Blue Horizon,Veroy Pottonalden,False,0.0,0.0,Reached wrong destination
329,0370_01,Earth,False,F/83/P,TRAPPIST-1e,30.0,Tulsa Inc,Tine Coffmaney,False,0.0,95.0,Succesfully reached Destination
330,0371_01,Mars,True,F/84/P,TRAPPIST-1e,24.0,Tulsa Inc,Chrey Dutte,False,0.0,0.0,Failed to reach
331,0372_01,Earth,False,F/85/P,TRAPPIST-1e,24.0,Blue Horizon,,False,0.0,5.0,Succesfully reached Destination
332,0373_01,Earth,True,G/62/P,TRAPPIST-1e,41.0,Blue Horizon,Billex Mcneiderson,False,0.0,0.0,Failed to reach
333,0375_01,Earth,False,E/22/P,TRAPPIST-1e,20.0,Blue Horizon,Luzel Vincenton,False,0.0,0.0,Succesfully reached Destination
334,0376_01,Earth,False,G/54/S,TRAPPIST-1e,22.0,Tulsa Inc,Francy Spentley,False,116.0,0.0,Failed to reach
335,0377_01,Europa,False,C/15/S,55 Cancri e,63.0,Blue Horizon,Wezncha Excialing,False,0.0,1068.0,Failed to reach
336,0378_01,Europa,False,B/11/S,55 Cancri e,18.0,Tulsa Inc,Bram Pirejus,False,17.0,215.0,Reached wrong destination
337,0378_02,Europa,True,B/11/S,55 Cancri e,21.0,Blue Horizon,Marfak Pirejus,False,0.0,0.0,Failed to reach
338,0378_03,Europa,False,B/11/S,TRAPPIST-1e,79.0,Tulsa Inc,Naslon Pirejus,False,5649.0,235.0,Succesfully reached Destination
339,0378_04,Europa,True,B/11/S,TRAPPIST-1e,56.0,Tulsa Inc,Muonons Pirejus,False,0.0,0.0,Failed to reach
340,0378_05,Europa,True,B/11/S,TRAPPIST-1e,13.0,Tulsa Inc,Polaton Pirejus,False,0.0,0.0,Succesfully reached Destination
341,0378_06,Europa,False,B/11/S,TRAPPIST-1e,33.0,Blue Horizon,Sollum Pirejus,False,0.0,2491.0,Reached wrong destination
342,0378_07,Europa,True,B/11/S,TRAPPIST-1e,32.0,Tulsa Inc,Achib Pirejus,False,0.0,0.0,Succesfully reached Destination
343,0379_01,Earth,False,G/63/P,TRAPPIST-1e,31.0,Blue Horizon,Brita Moodson,False,198.0,0.0,Reached wrong destination
344,0380_01,Europa,True,,55 Cancri e,26.0,Blue Horizon,Zinopus Fuelddid,False,0.0,0.0,Reached wrong destination
345,0381_01,Europa,True,B/16/P,55 Cancri e,18.0,Tulsa Inc,Mesatan Mosteraked,False,0.0,0.0,Reached wrong destination
346,0381_02,Europa,True,B/16/P,55 Cancri e,38.0,Tulsa Inc,Aston Mosteraked,False,0.0,0.0,Succesfully reached Destination
347,0382_01,,False,G/64/P,,23.0,Tulsa Inc,Blanie Floydendley,False,348.0,0.0,Reached wrong destination
348,0383_01,Earth,False,G/55/S,TRAPPIST-1e,28.0,Blue Horizon,Phia Wagnerray,False,82.0,773.0,Failed to reach
349,0383_02,Earth,True,G/55/S,PSO J318.5-22,34.0,Tulsa Inc,Evane Wagnerray,False,0.0,0.0,Reached wrong destination
350,0384_01,Earth,False,G/56/S,55 Cancri e,0.0,Tulsa Inc,Cliney Simpsonks,False,0.0,0.0,Failed to reach
351,0384_02,Earth,False,G/56/S,TRAPPIST-1e,14.0,Blue Horizon,Ellard Simpsonks,False,3.0,0.0,Succesfully reached Destination
352,0385_01,Earth,False,G/65/P,TRAPPIST-1e,23.0,Blue Horizon,Tanley Klinson,False,13.0,747.0,Reached wrong destination
353,0387_01,Earth,True,G/66/P,TRAPPIST-1e,49.0,Blue Horizon,Verek Merce,False,0.0,0.0,Failed to reach
354,0388_01,Earth,True,G/57/S,TRAPPIST-1e,14.0,Tulsa Inc,Fanna Sullones,False,0.0,0.0,Reached wrong destination
355,0389_01,Earth,False,E/23/P,TRAPPIST-1e,18.0,Tulsa Inc,Elanda Savaraldez,False,391.0,44.0,Failed to reach
356,0391_01,Europa,False,C/9/P,PSO J318.5-22,27.0,Blue Horizon,Dabik Cowsearney,True,69.0,5728.0,Reached wrong destination
357,0392_01,Earth,False,E/24/P,TRAPPIST-1e,48.0,Tulsa Inc,Ward Carreralend,False,0.0,111.0,Reached wrong destination
358,0395_01,Europa,False,B/17/P,55 Cancri e,31.0,Blue Horizon,Meropus Hervel,True,0.0,11003.0,Reached wrong destination
359,0395_02,Europa,False,B/17/P,55 Cancri e,61.0,Blue Horizon,Hadyon Hervel,False,1.0,608.0,Reached wrong destination
360,0396_01,Earth,True,G/59/S,TRAPPIST-1e,18.0,Tulsa Inc,Brinez Robins,False,0.0,0.0,Succesfully reached Destination
361,0397_01,Mars,True,F/69/S,TRAPPIST-1e,45.0,Blue Horizon,Graw Mepie,False,0.0,0.0,Failed to reach
362,0398_01,Mars,False,D/13/S,TRAPPIST-1e,22.0,Blue Horizon,Wales Tité,False,28.0,420.0,Reached wrong destination
363,0401_01,Mars,False,D/14/S,TRAPPIST-1e,30.0,Tulsa Inc,Luse Pimne,True,1056.0,0.0,Reached wrong destination
364,0401_02,Mars,False,D/14/S,TRAPPIST-1e,30.0,Blue Horizon,Parney Pimne,False,1770.0,0.0,Failed to reach
365,0402_01,,True,D/15/S,55 Cancri e,32.0,Blue Horizon,Teron Sageng,True,0.0,0.0,Failed to reach
366,0403_01,Mars,False,D/13/P,TRAPPIST-1e,43.0,Tulsa Inc,Push Wate,True,353.0,896.0,Reached wrong destination
367,0405_01,Earth,False,F/89/P,55 Cancri e,17.0,Blue Horizon,Denis Flowensley,False,177.0,,Failed to reach
368,0407_01,Earth,False,G/69/P,TRAPPIST-1e,23.0,Tulsa Inc,Dandy Mirez,False,,21.0,Reached wrong destination
369,0407_02,Earth,False,F/90/P,TRAPPIST-1e,20.0,Blue Horizon,Luzel Mirez,False,0.0,465.0,Succesfully reached Destination
370,0407_03,Earth,True,G/69/P,TRAPPIST-1e,39.0,Tulsa Inc,Dennya Mirez,False,0.0,0.0,Reached wrong destination
371,0408_01,Mars,False,E/25/P,TRAPPIST-1e,35.0,Tulsa Inc,Cus Ble,False,1134.0,113.0,Reached wrong destination
372,0409_01,Mars,False,F/71/S,TRAPPIST-1e,31.0,Blue Horizon,Mats Iccle,False,0.0,0.0,Reached wrong destination
373,0410_01,Earth,False,F/72/S,55 Cancri e,21.0,Tulsa Inc,Tyrona Roachoanand,False,0.0,150.0,Succesfully reached Destination
374,0411_01,Earth,False,F/91/P,TRAPPIST-1e,16.0,Tulsa Inc,Benny Rushorney,False,691.0,0.0,Reached wrong destination
375,0412_01,Europa,False,C/11/P,TRAPPIST-1e,60.0,Tulsa Inc,Baton Quelfly,False,0.0,7255.0,Reached wrong destination
376,0413_01,Earth,False,F/92/P,TRAPPIST-1e,18.0,Blue Horizon,Elina Steinardson,False,0.0,157.0,Reached wrong destination
377,0415_01,Earth,True,G/60/S,TRAPPIST-1e,42.0,Tulsa Inc,Iney Pierry,False,0.0,0.0,Failed to reach
378,0417_01,Europa,True,B/18/P,55 Cancri e,68.0,Blue Horizon,Lesatik Poicaptic,False,0.0,0.0,Reached wrong destination
379,0417_02,Europa,False,B/18/P,55 Cancri e,22.0,Tulsa Inc,Mirark Unhearfus,False,0.0,1170.0,Failed to reach
380,0417_03,Europa,True,B/18/P,TRAPPIST-1e,59.0,Blue Horizon,Enifik Unhearfus,False,0.0,0.0,Failed to reach
381,0423_01,Europa,False,B/19/P,TRAPPIST-1e,,Blue Horizon,Syrmark Pumbody,False,8.0,3584.0,Failed to reach
382,0425_01,Mars,False,F/96/P,TRAPPIST-1e,37.0,Blue Horizon,Blesh Fiha,False,1094.0,2.0,Succesfully reached Destination
383,0425_02,Mars,True,F/96/P,TRAPPIST-1e,3.0,Blue Horizon,Cowns Fiha,False,0.0,0.0,Failed to reach
384,0425_03,Mars,True,F/96/P,TRAPPIST-1e,31.0,Tulsa Inc,Ree Fiha,False,0.0,0.0,Succesfully reached Destination
385,0427_01,Europa,False,E/26/P,TRAPPIST-1e,31.0,Blue Horizon,Algor Efulows,False,417.0,,Failed to reach
386,0428_01,Europa,False,C/16/S,TRAPPIST-1e,29.0,Blue Horizon,Chargin Chocaters,False,0.0,4118.0,Succesfully reached Destination
387,0429_01,Europa,False,A/5/S,55 Cancri e,20.0,Tulsa Inc,Aino Ineysive,False,2.0,10116.0,Reached wrong destination
388,0429_02,Europa,True,A/5/S,55 Cancri e,46.0,Tulsa Inc,Taurak Ineysive,False,0.0,0.0,Reached wrong destination
389,0430_01,Earth,False,F/75/S,TRAPPIST-1e,29.0,Blue Horizon,Eliana Jorden,False,0.0,1026.0,Reached wrong destination
390,0431_01,Mars,True,F/97/P,TRAPPIST-1e,43.0,Blue Horizon,Fronch Melto,False,0.0,0.0,Failed to reach
391,0432_01,Mars,False,F/76/S,TRAPPIST-1e,17.0,Tulsa Inc,Caper Knike,False,1483.0,10.0,Failed to reach
392,0433_01,Europa,,B/20/P,55 Cancri e,27.0,Tulsa Inc,Hekark Mormonized,False,0.0,0.0,Reached wrong destination
393,0433_02,Europa,False,B/20/P,TRAPPIST-1e,47.0,Blue Horizon,Naosura Mormonized,False,4.0,891.0,Reached wrong destination
394,0434_01,Mars,True,F/77/S,TRAPPIST-1e,45.0,Tulsa Inc,Row Pread,False,0.0,0.0,Succesfully reached Destination
395,0435_01,Earth,True,G/62/S,TRAPPIST-1e,17.0,Blue Horizon,Allie Willynnedy,False,0.0,0.0,Reached wrong destination
396,0436_01,Earth,False,G/63/S,55 Cancri e,10.0,Tulsa Inc,Sallyl Hodes,False,0.0,0.0,Failed to reach
397,0436_02,Earth,False,G/63/S,PSO J318.5-22,56.0,Tulsa Inc,Lilace Hodes,False,46.0,11.0,Reached wrong destination
